region,universityName,admissionGroup,departmentName,recruitCount,competitionRate,additionalRank,koreanCut70,mathCut70,tamguCut70,percentile70,ratioKor,ratioMath,ratioEng,ratioTam
서울,숭실대학교,가군,중어중문학과,10,5.3,6,,,,83.0,0.3,0.25,0.2,0.25
서울,숭실대학교,가군,평생교육학과,7,4.4,2,,,,80.16,0.3,0.25,0.2,0.25
서울,숭실대학교,가군,행정학부,33,3.5,17,,,,81.16,0.3,0.25,0.2,0.25
서울,숭실대학교,가군,회계학과,21,3.8,9,,,,85.5,0.3,0.25,0.2,0.25
경북,신경주대학교,가군,미래에너지산업학과,40,0.08,,,,,15.0,0.2,0.35,0.15,0.3
경북,신경주대학교,가군,방사선학과,12,0.67,,,,,28.0,0.25,0.3,0.2,0.25
부산,신라대학교,다군,간호학과,13,6.62,18,63.0,40.0,72.0,58.3,0.2,0.35,0.15,0.3
부산,신라대학교,나 군,경영학과,20,1.65,6,14.0,29.0,15.0,19.3,0.3,0.25,0.2,0.25
부산,신라대학교,가군,경찰행정학과,3,5.67,9,21.0,35.0,53.0,36.3,0.3,0.25,0.2,0.25
부산,신라대학교,다군,교육학과,5,3.4,9,40.0,36.0,49.0,41.7,0.3,0.25,0.2,0.25
부산,신라대학교,다군,국어교육과,3,5,2,80.0,41.0,56.0,59.0,0.3,0.25,0.2,0.25
부산,신라대학교,다군,문헌정보학과,15,1.27,1,36.0,21.0,50.0,35.7,0.2,0.35,0.15,0.3
부산,신라대학교,나 군,문화콘텐츠학과,15,1.53,5,,16.0,13.0,14.5,0.3,0.25,0.2,0.25
부산,신라대학교,다군,물리치료학과,8,4.5,19,33.0,24.0,51.0,36.0,0.2,0.35,0.15,0.3
부산,신라대학교,나 군,미디어 문예창작학과,16,1.19,2,22.0,11.0,,16.5,0.3,0.25,0.2,0.25
부산,신라대학교,나 군,반려동물학과,3,1.33,2,22.0,47.0,17.0,28.7,0.25,0.3,0.2,0.25
부산,신라대학교,나 군,보건행정학과,14,1.21,,24.0,18.0,53.0,31.7,0.2,0.35,0.15,0.3
부산,신라대학교,다군,사회복지학과,20,1.5,0,16.0,11.0,30.0,19.0,0.3,0.25,0.2,0.25
부산,신라대학교,나 군,소방안전・ 응급구조학과,11,1.27,3,40.0,40.0,50.0,43.3,0.25,0.3,0.2,0.25
부산,신라대학교,다군,수학교육과,10,1.5,7,19.0,51.0,40.0,36.7,0.2,0.35,0.15,0.3
부산,신라대학교,다군,식품영양 베이커리학부,20,1.25,,37.0,47.0,33.0,39.0,0.2,0.35,0.15,0.3
부산,신라대학교,다군,식품조리학과,15,1.67,7,,57.0,15.0,36.0,0.2,0.35,0.15,0.3
부산,신라대학교,나 군,실내건축 디자인학과,7,1.14,1,16.0,21.0,,18.5,0.2,0.35,0.15,0.3
부산,신라대학교,다군,역사교육과,2,9.5,10,72.0,35.0,67.0,58.0,0.3,0.25,0.2,0.25
부산,신라대학교,다군,영어교육과,10,3.5,15,36.0,34.0,50.0,40.0,0.3,0.25,0.2,0.25
부산,신라대학교,다군,유아교육과,2,2,1,36.0,32.0,56.0,41.3,0.3,0.25,0.2,0.25
부산,신라대학교,나 군,일본어일본학과,9,2,,47.0,,34.0,40.5,0.25,0.3,0.2,0.25
부산,신라대학교,다군,일어교육과,2,4,3,26.0,50.0,15.0,30.3,0.3,0.25,0.2,0.25
부산,신라대학교,다군,치위생학과,6,2.5,3,39.0,30.0,58.0,42.3,0.2,0.35,0.15,0.3
부산,신라대학교,다군,컴퓨터교육과,3,2.33,2,67.0,78.0,51.0,65.3,0.2,0.35,0.15,0.3
부산,신라대학교,가군,항공교통 물류학부,16,3.75,44,12.0,,14.0,13.0,0.2,0.35,0.15,0.3
부산,신라대학교,가군,항공서비스학과,3,6,5,17.0,18.0,38.0,24.3,0.2,0.35,0.15,0.3
부산,신라대학교,가군,항공운항학과,4,3.75,1,34.0,46.0,66.0,48.7,0.2,0.35,0.15,0.3
부산,신라대학교,가군,항공정비학과,2,5.5,1,65.0,57.0,64.0,62.0,0.2,0.35,0.15,0.3
부산,신라대학교,나 군,행정학과,14,1.29,3,18.0,,28.0,23.0,0.3,0.25,0.2,0.25
부산,신라대학교,나 군,호텔관광 경영학부,18,1.61,10,16.0,,30.0,23.0,0.3,0.25,0.2,0.25
경기,아주대학교,다군,간호학과,24,7.3,35,86.0,89.0,87.5,87.5,0.2,0.35,0.15,0.3
경기,아주대학교,다군,간호학과(교차),12,8.1,18,93.0,87.0,84.0,87.0,0.2,0.35,0.15,0.3
경기,아주대학교,다군,건설시스템공학과,7,7.6,11,63.0,93.0,85.5,81.8,0.2,0.35,0.15,0.3
경기,아주대학교,다군,건축학과,9,8.2,8,86.0,87.0,82.5,84.5,0.2,0.35,0.15,0.3
경기,아주대학교,다군,경영인텔리전스학과,12,5.6,10,77.0,93.0,80.5,82.8,0.3,0.25,0.2,0.25
경기,아주대학교,다군,경영학과,22,6.8,32,68.0,93.0,87.5,84.0,0.3,0.25,0.2,0.25
경기,아주대학교,다군,경제정치사회융합학부,28,6.6,53,93.0,63.0,80.0,79.0,0.2,0.35,0.15,0.3
경기,아주대학교,다군,교통시스템공학과,7,8.3,7,56.0,92.0,84.5,79.2,0.2,0.35,0.15,0.3
경기,아주대학교,나군,국방디지털융합학과,7,3.1,1,77.0,93.0,82.5,83.8,0.25,0.3,0.2,0.25
경기,아주대학교,다군,국어국문학과,4,7.3,3,93.0,83.0,70.0,79.0,0.3,0.25,0.2,0.25
경기,아주대학교,다군,금융공학과,10,7,19,86.0,83.0,82.5,83.5,0.2,0.35,0.15,0.3
경기,아주대학교,다군,기계공학과,35,4.9,34,63.0,95.0,87.5,83.2,0.2,0.35,0.15,0.3
경기,아주대학교,다군,디지털미디어학과,12,7.4,7,74.0,90.0,85.5,83.8,0.3,0.25,0.2,0.25
경기,아주대학교,다군,문화콘텐츠학과,6,9,7,82.0,83.0,89.0,85.8,0.3,0.25,0.2,0.25
경기,아주대학교,다군,미래모빌리티공학과,47,5.3,28,88.0,93.0,83.5,87.0,0.2,0.35,0.15,0.3
경기,아주대학교,다군,사이버보안학과,7,5.7,13,85.0,87.0,86.0,86.0,0.2,0.35,0.15,0.3
경기,아주대학교,다군,산업공학과,20,5.1,12,67.0,85.0,89.5,82.8,0.2,0.35,0.15,0.3
경기,아주대학교,다군,소프트웨어학과,10,5.1,10,85.0,96.0,77.0,83.8,0.2,0.35,0.15,0.3
경기,아주대학교,다군,심리학과,10,8.7,14,80.0,63.0,98.5,85.0,0.3,0.25,0.2,0.25
경기,아주대학교,나군,약학과,10,8.7,9,89.0,100.0,93.0,93.8,0.2,0.35,0.15,0.3
경기,아주대학교,다군,영어영문학과,11,8.6,9,88.0,63.0,92.0,83.8,0.3,0.25,0.2,0.25
경기,아주대학교,다군,응용화학과,9,5.7,13,88.0,76.0,84.5,83.2,0.2,0.35,0.15,0.3
경기,아주대학교,나군,의학과,50,3.2,5,99.0,100.0,96.0,97.8,0.2,0.35,0.15,0.3
경기,아주대학교,나군,자유전공학부(인문),48,4.7,45,99.0,74.0,68.0,77.2,0.2,0.35,0.15,0.3
경기,아주대학교,나군,자유전공학부(자연),89,4.2,46,77.0,95.0,82.5,84.2,0.2,0.35,0.15,0.3
경기,아주대학교,다군,전자공학과,32,4.6,24,96.0,92.0,77.5,85.8,0.2,0.35,0.15,0.3
경기,아주대학교,다군,지능형반도체공학과,17,4.6,10,74.0,92.0,95.0,89.0,0.2,0.35,0.15,0.3
경기,아주대학교,다군,첨단바이오융합대학,23,6.5,15,95.0,92.0,71.0,82.2,0.2,0.35,0.15,0.3
경기,아주대학교,다군,첨단신소재공학과,24,5.4,9,68.0,87.0,92.0,84.8,0.2,0.35,0.15,0.3
경기,아주대학교,다군,프런티어과학학부,32,5.4,29,77.0,87.0,95.5,88.8,0.2,0.35,0.15,0.3
경기,아주대학교,다군,행정학과,10,10.2,15,79.0,76.0,95.5,86.5,0.3,0.25,0.2,0.25
경기,아주대학교,다군,화학공학과,8,7.3,2,80.0,92.0,95.5,90.8,0.2,0.35,0.15,0.3
경기,아주대학교,다군,환경안전공학과,10,7,8,82.0,87.0,80.0,82.2,0.2,0.35,0.15,0.3
경기,안양대학교,다군,AI융합학과,3,10.67,3,,81.0,75.0,78.0,0.25,0.3,0.2,0.25
경기,안양대학교,다군,게임콘텐츠학과,4,11.00,5,,70.0,62.0,66.0,0.25,0.3,0.2,0.25
경기,안양대학교,다군,관광경영학과,4,11.00,2,70.0,,95.0,82.5,0.3,0.25,0.2,0.25
경기,안양대학교,나군,국어국문학과,3,7.33,8,86.0,,69.0,77.5,0.3,0.25,0.2,0.25
경기,안양대학교,다군,글로벌경영학과,5,15.80,20,85.0,,74.0,79.5,0.3,0.25,0.2,0.25
경기,안양대학교,나군,글로벌경영학과(야),5,11.14,16,70.0,,74.0,72.0,0.3,0.25,0.2,0.25
경기,안양대학교,나군,기독교교육과,4,6.00,7,60.0,,89.0,74.5,0.3,0.25,0.2,0.25
경기,안양대학교,다군,도시정보공학과,5,13.40,17,,70.0,88.0,79.0,0.2,0.35,0.15,0.3
경기,안양대학교,나군,도시정보공학과(야),4,12.20,10,,81.0,77.0,79.0,0.2,0.35,0.15,0.3
경기,안양대학교,나군,디지털미디어디자인학과,3,10.00,2,,81.0,68.0,74.5,0.3,0.25,0.2,0.25
경기,안양대학교,다군,러시아언어문화학과,3,16.00,6,75.0,,86.0,80.5,0.2,0.35,0.15,0.3
경기,안양대학교,다군,뷰티메디컬디자인학과,5,11.80,4,72.0,,83.0,77.5,0.3,0.25,0.2,0.25
경기,안양대학교,나군,사회계열자유전공,5,9.40,6,79.0,,94.0,86.5,0.3,0.25,0.2,0.25
경기,안양대학교,다군,소프트웨어학과,4,13.50,6,,78.0,75.0,76.5,0.2,0.35,0.15,0.3
경기,안양대학교,나군,스마트시티공학과,4,12.17,5,,62.0,63.0,62.5,0.2,0.35,0.15,0.3
경기,안양대학교,나군,식품영양학과,5,10.20,6,,74.0,75.0,74.5,0.2,0.35,0.15,0.3
경기,안양대학교,나군,신학과,3,13.75,12,58.0,,90.0,74.0,0.3,0.25,0.2,0.25
경기,안양대학교,나군,영미언어문화학과,3,10.67,6,61.0,,93.0,77.0,0.2,0.35,0.15,0.3
경기,안양대학교,나군,유아교육과,7,9.57,20,75.0,,83.0,79.0,0.3,0.25,0.2,0.25
경기,안양대학교,나군,이공계열자유전공,14,9.50,19,,81.0,68.0,74.5,0.3,0.25,0.2,0.25
경기,안양대학교,다군,인문계열자유전공,5,10.50,11,82.0,,74.0,78.0,0.3,0.25,0.2,0.25
경기,안양대학교,다군,자유전공,17,15.06,46,70.0,81.0,52.0,67.7,0.3,0.25,0.2,0.25
경기,안양대학교,다군,정보전기전자공학과,6,11.00,5,,81.0,71.0,76.0,0.2,0.35,0.15,0.3
경기,안양대학교,나군,정보전기전자공학과(야),3,9.33,4,,78.0,78.0,78.0,0.2,0.35,0.15,0.3
경기,안양대학교,다군,중국언어문화학과,3,11.67,5,63.0,,95.0,79.0,0.2,0.35,0.15,0.3
경기,안양대학교,나군,컴퓨터공학과,4,10.25,5,,87.0,62.0,74.5,0.2,0.35,0.15,0.3
경기,안양대학교,나군,통계데이터사이언스학과,4,10.50,6,,81.0,68.0,74.5,0.2,0.35,0.15,0.3
경기,안양대학교,다군,통계데이터사이언스학과 (야),4,14.25,9,,76.0,66.0,71.0,0.2,0.35,0.15,0.3
경기,안양대학교,나군,해양바이오공학과,3,8.86,24,,68.0,59.0,63.5,0.2,0.35,0.15,0.3
경기,안양대학교,나군,행정학과,4,12.25,9,83.0,,74.0,78.5,0.3,0.25,0.2,0.25
경기,안양대학교,다군,행정학과(야),4,12.50,8,68.0,,84.0,76.0,0.3,0.25,0.2,0.25
경기,안양대학교,다군,화장품발명디자인학과,3,13.33,3,,59.0,88.0,73.5,0.3,0.25,0.2,0.25
경기,안양대학교,나군,환경에너지공학과,3,11.33,4,,74.0,81.0,77.5,0.2,0.35,0.15,0.3
강원,연세대학교,가군,AI반도체학부,19,9.9,17,63.0,74.0,75.0,70.7,0.2,0.35,0.15,0.3
강원,연세대학교,가군,AI보건정보관리학과,9,9.6,6,72.0,66.0,87.0,75.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,IT융합공학전공,5,8.00,4,85.0,98.0,97.0,94.2,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,간호학과,37,2.97,11,97.0,95.0,80.0,88.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,건축공학과,28,2.82,18,88.0,97.0,93.5,93.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,경영학과,166,3.58,119,98.0,90.0,93.5,93.8,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,경제학부,48,3.13,33,96.0,90.0,92.0,92.5,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,교육학부,31,4.06,1,97.0,85.0,93.5,92.2,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,국어국문학과,21,2.95,1,98.0,85.0,94.5,93.0,0.3,0.25,0.2,0.25
서울,연세대학교,가군 농어촌학생,기계공학부,,,,91.0,97.0,94.0,94.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,노어노문학과,14,5.43,0,97.0,83.0,94.0,92.0,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,대기과학과,10,4.10,5,94.0,97.0,93.0,94.2,0.2,0.35,0.15,0.3
강원,연세대학교,가군,데이터사이언스학부,12,5.4,16,58.0,74.0,67.0,66.3,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,도시공학과,14,5.07,1,86.0,98.0,95.5,93.8,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,독어독문학과,18,3.17,0,96.0,83.0,94.5,92.0,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,디스플레이융합공학과,7,6.71,4,92.0,97.0,97.5,96.0,0.2,0.35,0.15,0.3
강원,연세대학교,나군,디자인예술학부,31,7.0,6,56.0,11.0,59.0,42.0,0.3,0.25,0.2,0.25
강원,연세대학교,가군,디지털헬스케어학부,13,9.0,21,56.0,68.0,67.0,63.7,0.25,0.3,0.2,0.25
서울,연세대학교,가군 일반전형,문헌정보학과,14,2.57,1,98.0,83.0,94.5,92.5,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,문화인류학과,5,5.00,2,92.0,93.0,93.0,92.8,0.3,0.25,0.2,0.25
강원,연세대학교,가군,물리치료학과,6,7.3,2,80.0,81.0,88.0,83.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,물리학과,13,3.77,10,91.0,95.0,94.0,93.5,0.2,0.35,0.15,0.3
강원,연세대학교,가군,방사선학과,5,6.0,1,82.0,90.0,81.0,84.3,0.25,0.3,0.2,0.25
서울,연세대학교,가군 일반전형,불어불문학과,17,5.18,1,97.0,83.0,96.0,93.0,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,사학과,22,3.50,1,96.0,87.0,95.0,93.2,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,사회복지학과,14,3.57,2,96.0,89.0,95.0,93.8,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,사회학과,17,5.65,2,95.0,85.0,94.0,92.0,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,사회환경시스템공학부,28,3.86,4,85.0,97.0,95.0,93.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,산업공학과,16,4.56,8,89.0,98.0,95.5,94.5,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,상경계열,70,3.83,17,98.0,90.0,91.0,92.5,0.25,0.3,0.2,0.25
서울,연세대학교,가군 일반전형,생명공학과,20,4.45,12,92.0,97.0,92.5,93.5,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,생명과학부,20,4.75,18,88.0,96.0,93.5,92.8,0.2,0.35,0.15,0.3
강원,연세대학교,가군,소프트웨어학부,29,7.9,47,63.0,74.0,71.0,69.3,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,수학과,16,3.75,19,86.0,97.0,92.0,91.8,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,스포츠응용산업학과,24,5.71,2,91.0,90.0,85.5,88.0,0.25,0.3,0.2,0.25
서울,연세대학교,가군 일반전형,시스템반도체공학과,25,7.28,49,93.0,98.0,95.0,95.2,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,식품영양학과,11,3.09,0,98.0,97.0,80.0,88.8,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,신소재공학부,41,5.46,19,89.0,97.0,93.5,93.2,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,신학과,23,2.96,0,96.0,83.0,94.5,92.0,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,실내건축학과,10,3.60,5,98.0,95.0,79.0,87.8,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,심리학과,17,3.65,4,98.0,90.0,90.5,92.2,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,아동·가족학과,11,3.45,2,97.0,95.0,84.0,90.0,0.25,0.3,0.2,0.25
서울,연세대학교,가군 일반전형,약학과,13,8.92,39,92.0,99.0,97.5,96.5,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,언더우드학부 (인문사회),16,2.31,4,94.0,95.0,83.5,89.0,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,언론홍보영상학부,21,3.00,3,95.0,87.0,94.0,92.5,0.25,0.3,0.2,0.25
서울,연세대학교,가군 일반전형,영어영문학과,39,3.85,0,97.0,87.0,92.5,92.2,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,융합과학공학부,23,2.57,3,97.0,97.0,77.0,87.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,융합인문사회과학부,74,2.95,8,94.0,93.0,85.0,89.2,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,응용통계학과,19,4.21,8,97.0,93.0,89.5,92.2,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,의류환경학과,11,3.64,2,97.0,97.0,84.0,90.5,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,의예과,47,3.53,18,99.0,100.0,99.5,99.5,0.2,0.35,0.15,0.3
강원,연세대학교,나군,의예과(강원인재),3,8.3,0,97.0,98.0,95.0,96.2,0.2,0.35,0.15,0.3
강원,연세대학교,나군,의예과(일반전형),21,5.5,17,97.0,99.0,98.0,98.0,0.2,0.35,0.15,0.3
강원,연세대학교,가군,임상병리학과,10,5.0,3,82.0,85.0,80.0,82.3,0.25,0.3,0.2,0.25
강원,연세대학교,가군,작업치료학과,10,7.5,6,61.0,63.0,85.0,69.7,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,전기전자공학부,86,5.36,111,91.0,98.0,94.0,94.2,0.2,0.35,0.15,0.3
서울,연세대학교,가군 농어촌학생,정치외교학과,,,,100.0,90.0,93.0,94.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,중어중문학과,17,2.76,1,98.0,90.0,90.0,92.0,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,지구시스템과학과,14,3.57,8,93.0,97.0,95.0,95.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,지능형반도체전공,15,6.07,12,92.0,97.0,95.0,94.8,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,천문우주학과,10,6.30,9,89.0,97.0,95.0,94.0,0.25,0.3,0.2,0.25
서울,연세대학교,가군 일반전형,철학과,17,2.88,4,96.0,85.0,93.5,92.0,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,첨단컴퓨팅학부,59,4.92,80,91.0,97.0,91.5,92.8,0.25,0.3,0.2,0.25
서울,연세대학교,가군 일반전형,체육교육학과,27,4.04,3,88.0,87.0,90.5,89.0,0.3,0.25,0.2,0.25
강원,연세대학교,가군,치위생학과,7,10.0,9,77.0,63.0,84.0,74.7,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,치의예과,26,6.38,30,96.0,99.0,97.0,97.2,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,통합디자인학과,10,3.30,1,96.0,96.0,81.0,88.5,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,행정학과,37,3.27,7,97.0,89.0,92.0,92.5,0.3,0.25,0.2,0.25
서울,연세대학교,가군 일반전형,화공생명공학부,33,4.73,45,88.0,98.0,95.0,94.0,0.2,0.35,0.15,0.3
서울,연세대학교,가군 일반전형,화학과,18,3.22,8,92.0,97.0,94.0,94.2,0.2,0.35,0.15,0.3
경남,진주교육대학교,나군,수능(농어 촌학생),5,2.60,2,82.0,40.0,85.0,73.0,0.2,0.35,0.15,0.3
경남,진주교육대학교,나군,수능(일반 학생),248,2.57,25,85.0,70.0,61.5,69.5,0.25,0.3,0.2,0.25
전남,해양대학교,,가군,2,,,37.0,18.0,31.5,29.5,0.25,0.3,0.2,0.25
부산,해양대학교,일반 전형 (가군),기계시스템공학전공,11,6.00,29,70.0,74.0,53.0,62.5,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),기관시스템공학부,27,4.07,5,46.0,87.0,83.5,75.0,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),기관전공,4,4.50,,60.0,74.0,79.0,73.0,0.25,0.3,0.2,0.25
부산,해양대학교,일반 전형 (가군),나노반도체공학전공,6,6.00,16,61.0,59.0,57.5,58.8,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),냉동공조공학전공,7,7.43,27,54.0,81.0,63.0,65.2,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),데이터사이언스전공,6,8.50,8,61.0,74.0,48.5,58.0,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),물류시스템공학과,6,5.33,4,85.0,81.0,27.5,55.2,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),에너지자원공학과,6,6.83,12,60.0,70.0,62.0,64.0,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),전기전자공학전공,9,5.89,27,34.0,87.0,63.5,62.0,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),전자정보통신공학전공,5,6.80,9,80.0,68.0,60.0,67.0,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),전파모빌리티융합공학전공,5,7.20,3,85.0,59.0,40.5,56.2,0.2,0.35,0.15,0.3
전남,해양대학교,가군,조선해양공학과,5,7.75,1,47.0,78.0,56.5,59.5,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),조선해양시스템공학부,8,4.63,8,51.0,74.0,60.5,61.5,0.2,0.35,0.15,0.3
전남,해양대학교,가군,첨단해양모빌리티학과,7,3.14,5,51.0,66.0,56.5,57.5,0.2,0.35,0.15,0.3
전남,해양대학교,가군,컴퓨터공학과,15,4.40,26,61.0,50.0,33.5,44.5,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),토목공학과,5,7.60,2,49.0,59.0,60.0,57.0,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),항해융합학부,28,3.00,3,70.0,87.0,73.5,76.0,0.25,0.3,0.2,0.25
부산,해양대학교,일반 전형 (가군),항해전공,5,4.40,,83.0,85.0,81.0,82.5,0.25,0.3,0.2,0.25
전남,해양대학교,가군,항해정보시스템학부,6,5.00,1,80.0,74.0,61.0,69.0,0.2,0.35,0.15,0.3
전남,해양대학교,가군,항해학부,14,4.50,2,56.0,68.0,82.5,72.2,0.25,0.3,0.2,0.25
전남,해양대학교,가군,해군사관학부(남),2,7.00,1,67.0,74.0,65.0,67.8,0.25,0.3,0.2,0.25
부산,해양대학교,일반 전형 (가군),해사법학부,12,3.83,5,61.0,70.0,82.5,74.0,0.3,0.25,0.2,0.25
부산,해양대학교,일반 전형 (가군),해사인공지능·보안학부,9,3.33,,83.0,87.0,64.0,74.5,0.2,0.35,0.15,0.3
전남,해양대학교,가군,해상운송학부,12,5.38,3,74.0,68.0,78.0,74.5,0.25,0.3,0.2,0.25
전남,해양대학교,가군,해양건설공학과,12,7.42,9,40.0,46.0,38.0,40.5,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),해양건축공학과,11,7.09,29,61.0,59.0,81.0,70.5,0.2,0.35,0.15,0.3
전남,해양대학교,가군,해양경찰학부,9,7.13,3,70.0,54.0,78.5,70.2,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),해양공학과,7,9.29,11,51.0,66.0,66.0,62.2,0.2,0.35,0.15,0.3
전남,해양대학교,가군,해양메카트로닉스학부,8,7.67,2,79.0,46.0,81.0,71.8,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),해양생물공학전공 수산바이오공학전공,8,7.00,17,80.0,70.0,48.5,61.8,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),해양스포츠과학과,6,3.67,5,54.0,,51.0,52.0,0.2,0.35,0.15,0.3
전남,해양대학교,가군,해양스포츠학과,4,2.50,2,22.0,21.0,41.5,31.5,0.2,0.35,0.15,0.3
부산,해양대학교,일반 전형 (가군),해양신소재융합공학과,7,6.86,4,46.0,81.0,42.5,53.0,0.2,0.35,0.15,0.3
